timestamp,namespace,pod,cpu_millicores,mem_bytes
2026-09-16T14:48:39.024133+00:00,pyroscope,pyroscope-0,11.0,78643200
2026-09-16T14:48:39.024133+00:00,pyroscope,pyroscope-alloy-0,17.0,142606336
2026-09-16T14:48:45.261518+00:00,grove-system,grove-operator-646f9c68-pfjvq,209.0,185597952
2026-09-16T14:48:45.261518+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:48:45.261518+00:00,kai-scheduler,binder-869fc94c7-dc7lv,2.0,99614720
2026-09-16T14:48:45.261518+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,3.0,63963136
2026-09-16T14:48:45.261518+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,15.0,146800640
2026-09-16T14:48:45.261518+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:48:45.261518+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:48:45.261518+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:48:45.261518+00:00,kube-system,coredns-8db54c48d-jsq8b,6.0,27262976
2026-09-16T14:48:45.261518+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,11.0,30408704
2026-09-16T14:48:45.261518+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:48:45.261518+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,8.0,52428800
2026-09-16T14:48:45.261518+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:48:45.261518+00:00,kube-system,traefik-9bcdbbd9-gmgcc,10.0,57671680
2026-09-16T14:48:45.261518+00:00,pyroscope,pyroscope-0,6.0,71303168
2026-09-16T14:48:45.261518+00:00,pyroscope,pyroscope-alloy-0,5.0,143654912
2026-09-16T14:48:51.503620+00:00,grove-system,grove-operator-646f9c68-pfjvq,209.0,185597952
2026-09-16T14:48:51.503620+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:48:51.503620+00:00,kai-scheduler,binder-869fc94c7-dc7lv,2.0,99614720
2026-09-16T14:48:51.503620+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,3.0,63963136
2026-09-16T14:48:51.503620+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,15.0,146800640
2026-09-16T14:48:51.503620+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:48:51.503620+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:48:51.503620+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:48:51.503620+00:00,kube-system,coredns-8db54c48d-jsq8b,6.0,27262976
2026-09-16T14:48:51.503620+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,11.0,30408704
2026-09-16T14:48:51.503620+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:48:51.503620+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,8.0,52428800
2026-09-16T14:48:51.503620+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:48:51.503620+00:00,kube-system,traefik-9bcdbbd9-gmgcc,10.0,57671680
2026-09-16T14:48:51.503620+00:00,pyroscope,pyroscope-0,6.0,71303168
2026-09-16T14:48:51.503620+00:00,pyroscope,pyroscope-alloy-0,5.0,143654912
2026-09-16T14:48:57.740658+00:00,grove-system,grove-operator-646f9c68-pfjvq,32.0,189792256
2026-09-16T14:48:57.740658+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:48:57.740658+00:00,kai-scheduler,binder-869fc94c7-dc7lv,3.0,99614720
2026-09-16T14:48:57.740658+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,3.0,65011712
2026-09-16T14:48:57.740658+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,18.0,152043520
2026-09-16T14:48:57.740658+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:48:57.740658+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:48:57.740658+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:48:57.740658+00:00,kube-system,coredns-8db54c48d-jsq8b,3.0,27262976
2026-09-16T14:48:57.740658+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,13.0,32505856
2026-09-16T14:48:57.740658+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:48:57.740658+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,10.0,54525952
2026-09-16T14:48:57.740658+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:48:57.740658+00:00,kube-system,traefik-9bcdbbd9-gmgcc,3.0,56623104
2026-09-16T14:48:57.740658+00:00,pyroscope,pyroscope-0,5.0,72351744
2026-09-16T14:48:57.740658+00:00,pyroscope,pyroscope-alloy-0,13.0,152043520
2026-09-16T14:49:03.980115+00:00,grove-system,grove-operator-646f9c68-pfjvq,32.0,189792256
2026-09-16T14:49:03.980115+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:49:03.980115+00:00,kai-scheduler,binder-869fc94c7-dc7lv,3.0,99614720
2026-09-16T14:49:03.980115+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,3.0,65011712
2026-09-16T14:49:03.980115+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,18.0,152043520
2026-09-16T14:49:03.980115+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:49:03.980115+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:49:03.980115+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:49:03.980115+00:00,kube-system,coredns-8db54c48d-jsq8b,3.0,27262976
2026-09-16T14:49:03.980115+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,13.0,32505856
2026-09-16T14:49:03.980115+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:49:03.980115+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,10.0,54525952
2026-09-16T14:49:03.980115+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:49:03.980115+00:00,kube-system,traefik-9bcdbbd9-gmgcc,3.0,56623104
2026-09-16T14:49:03.980115+00:00,pyroscope,pyroscope-0,5.0,72351744
2026-09-16T14:49:03.980115+00:00,pyroscope,pyroscope-alloy-0,13.0,152043520
2026-09-16T14:49:10.219623+00:00,grove-system,grove-operator-646f9c68-pfjvq,32.0,189792256
2026-09-16T14:49:10.219623+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:49:10.219623+00:00,kai-scheduler,binder-869fc94c7-dc7lv,3.0,99614720
2026-09-16T14:49:10.219623+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,3.0,65011712
2026-09-16T14:49:10.219623+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,18.0,152043520
2026-09-16T14:49:10.219623+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:49:10.219623+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:49:10.219623+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:49:10.219623+00:00,kube-system,coredns-8db54c48d-jsq8b,3.0,27262976
2026-09-16T14:49:10.219623+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,13.0,32505856
2026-09-16T14:49:10.219623+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:49:10.219623+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,10.0,54525952
2026-09-16T14:49:10.219623+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:49:10.219623+00:00,kube-system,traefik-9bcdbbd9-gmgcc,3.0,56623104
2026-09-16T14:49:10.219623+00:00,pyroscope,pyroscope-0,5.0,72351744
2026-09-16T14:49:10.219623+00:00,pyroscope,pyroscope-alloy-0,13.0,152043520
2026-09-16T14:49:16.462984+00:00,grove-system,grove-operator-646f9c68-pfjvq,32.0,190840832
2026-09-16T14:49:16.462984+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:49:16.462984+00:00,kai-scheduler,binder-869fc94c7-dc7lv,3.0,99614720
2026-09-16T14:49:16.462984+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,2.0,63963136
2026-09-16T14:49:16.462984+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,28.0,150994944
2026-09-16T14:49:16.462984+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:49:16.462984+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:49:16.462984+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:49:16.462984+00:00,kube-system,coredns-8db54c48d-jsq8b,4.0,26214400
2026-09-16T14:49:16.462984+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,44.0,33554432
2026-09-16T14:49:16.462984+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:49:16.462984+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,12.0,54525952
2026-09-16T14:49:16.462984+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:49:16.462984+00:00,kube-system,traefik-9bcdbbd9-gmgcc,4.0,55574528
2026-09-16T14:49:16.462984+00:00,pyroscope,pyroscope-0,6.0,72351744
2026-09-16T14:49:16.462984+00:00,pyroscope,pyroscope-alloy-0,24.0,157286400
2026-09-16T14:49:22.706340+00:00,grove-system,grove-operator-646f9c68-pfjvq,32.0,190840832
2026-09-16T14:49:22.706340+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:49:22.706340+00:00,kai-scheduler,binder-869fc94c7-dc7lv,3.0,99614720
2026-09-16T14:49:22.706340+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,2.0,63963136
2026-09-16T14:49:22.706340+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,28.0,150994944
2026-09-16T14:49:22.706340+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:49:22.706340+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:49:22.706340+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:49:22.706340+00:00,kube-system,coredns-8db54c48d-jsq8b,4.0,26214400
2026-09-16T14:49:22.706340+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,44.0,33554432
2026-09-16T14:49:22.706340+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:49:22.706340+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,12.0,54525952
2026-09-16T14:49:22.706340+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:49:22.706340+00:00,kube-system,traefik-9bcdbbd9-gmgcc,4.0,55574528
2026-09-16T14:49:22.706340+00:00,pyroscope,pyroscope-0,6.0,72351744
2026-09-16T14:49:22.706340+00:00,pyroscope,pyroscope-alloy-0,24.0,157286400
2026-09-16T14:49:28.971323+00:00,grove-system,grove-operator-646f9c68-pfjvq,27.0,181403648
2026-09-16T14:49:28.971323+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:49:28.971323+00:00,kai-scheduler,binder-869fc94c7-dc7lv,26.0,97517568
2026-09-16T14:49:28.971323+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,1.0,63963136
2026-09-16T14:49:28.971323+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,31.0,143654912
2026-09-16T14:49:28.971323+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:49:28.971323+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:49:28.971323+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:49:28.971323+00:00,kube-system,coredns-8db54c48d-jsq8b,4.0,26214400
2026-09-16T14:49:28.971323+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,56.0,32505856
2026-09-16T14:49:28.971323+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:49:28.971323+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,23.0,55574528
2026-09-16T14:49:28.971323+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:49:28.971323+00:00,kube-system,traefik-9bcdbbd9-gmgcc,4.0,56623104
2026-09-16T14:49:28.971323+00:00,pyroscope,pyroscope-0,6.0,69206016
2026-09-16T14:49:28.971323+00:00,pyroscope,pyroscope-alloy-0,24.0,157286400
2026-09-16T14:49:35.206708+00:00,grove-system,grove-operator-646f9c68-pfjvq,27.0,181403648
2026-09-16T14:49:35.206708+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:49:35.206708+00:00,kai-scheduler,binder-869fc94c7-dc7lv,26.0,97517568
2026-09-16T14:49:35.206708+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,1.0,63963136
2026-09-16T14:49:35.206708+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,31.0,143654912
2026-09-16T14:49:35.206708+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:49:35.206708+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:49:35.206708+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:49:35.206708+00:00,kube-system,coredns-8db54c48d-jsq8b,4.0,26214400
2026-09-16T14:49:35.206708+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,56.0,32505856
2026-09-16T14:49:35.206708+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:49:35.206708+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,23.0,55574528
2026-09-16T14:49:35.206708+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:49:35.206708+00:00,kube-system,traefik-9bcdbbd9-gmgcc,4.0,56623104
2026-09-16T14:49:35.206708+00:00,pyroscope,pyroscope-0,6.0,69206016
2026-09-16T14:49:35.206708+00:00,pyroscope,pyroscope-alloy-0,24.0,157286400
2026-09-16T14:49:41.448333+00:00,grove-system,grove-operator-646f9c68-pfjvq,31.0,185597952
2026-09-16T14:49:41.448333+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:49:41.448333+00:00,kai-scheduler,binder-869fc94c7-dc7lv,26.0,97517568
2026-09-16T14:49:41.448333+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,2.0,60817408
2026-09-16T14:49:41.448333+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,21.0,119537664
2026-09-16T14:49:41.448333+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:49:41.448333+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:49:41.448333+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:49:41.448333+00:00,kube-system,coredns-8db54c48d-jsq8b,4.0,26214400
2026-09-16T14:49:41.448333+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,56.0,32505856
2026-09-16T14:49:41.448333+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:49:41.448333+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,21.0,56623104
2026-09-16T14:49:41.448333+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:49:41.448333+00:00,kube-system,traefik-9bcdbbd9-gmgcc,4.0,55574528
2026-09-16T14:49:41.448333+00:00,pyroscope,pyroscope-0,8.0,75497472
2026-09-16T14:49:41.448333+00:00,pyroscope,pyroscope-alloy-0,38.0,149946368
2026-09-16T14:49:47.687725+00:00,grove-system,grove-operator-646f9c68-pfjvq,31.0,185597952
2026-09-16T14:49:47.687725+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:49:47.687725+00:00,kai-scheduler,binder-869fc94c7-dc7lv,26.0,97517568
2026-09-16T14:49:47.687725+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,2.0,60817408
2026-09-16T14:49:47.687725+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,21.0,119537664
2026-09-16T14:49:47.687725+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:49:47.687725+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:49:47.687725+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:49:47.687725+00:00,kube-system,coredns-8db54c48d-jsq8b,4.0,26214400
2026-09-16T14:49:47.687725+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,56.0,32505856
2026-09-16T14:49:47.687725+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:49:47.687725+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,21.0,56623104
2026-09-16T14:49:47.687725+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:49:47.687725+00:00,kube-system,traefik-9bcdbbd9-gmgcc,4.0,55574528
2026-09-16T14:49:47.687725+00:00,pyroscope,pyroscope-0,8.0,75497472
2026-09-16T14:49:47.687725+00:00,pyroscope,pyroscope-alloy-0,38.0,149946368
2026-09-16T14:49:53.923956+00:00,grove-system,grove-operator-646f9c68-pfjvq,31.0,185597952
2026-09-16T14:49:53.923956+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:49:53.923956+00:00,kai-scheduler,binder-869fc94c7-dc7lv,26.0,97517568
2026-09-16T14:49:53.923956+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,2.0,60817408
2026-09-16T14:49:53.923956+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,21.0,119537664
2026-09-16T14:49:53.923956+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:49:53.923956+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:49:53.923956+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:49:53.923956+00:00,kube-system,coredns-8db54c48d-jsq8b,4.0,26214400
2026-09-16T14:49:53.923956+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,56.0,32505856
2026-09-16T14:49:53.923956+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:49:53.923956+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,21.0,56623104
2026-09-16T14:49:53.923956+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:49:53.923956+00:00,kube-system,traefik-9bcdbbd9-gmgcc,4.0,55574528
2026-09-16T14:49:53.923956+00:00,pyroscope,pyroscope-0,8.0,75497472
2026-09-16T14:49:53.923956+00:00,pyroscope,pyroscope-alloy-0,38.0,149946368
2026-09-16T14:50:00.180014+00:00,grove-system,grove-operator-646f9c68-pfjvq,31.0,185597952
2026-09-16T14:50:00.180014+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:50:00.180014+00:00,kai-scheduler,binder-869fc94c7-dc7lv,10.0,93323264
2026-09-16T14:50:00.180014+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,3.0,61865984
2026-09-16T14:50:00.180014+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,21.0,119537664
2026-09-16T14:50:00.180014+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:50:00.180014+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:50:00.180014+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:50:00.180014+00:00,kube-system,coredns-8db54c48d-jsq8b,4.0,27262976
2026-09-16T14:50:00.180014+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,39.0,31457280
2026-09-16T14:50:00.180014+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:50:00.180014+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,9.0,56623104
2026-09-16T14:50:00.180014+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:50:00.180014+00:00,kube-system,traefik-9bcdbbd9-gmgcc,5.0,57671680
2026-09-16T14:50:00.180014+00:00,pyroscope,pyroscope-0,6.0,74448896
2026-09-16T14:50:00.180014+00:00,pyroscope,pyroscope-alloy-0,16.0,146800640
2026-09-16T14:50:06.419149+00:00,grove-system,grove-operator-646f9c68-pfjvq,31.0,185597952
2026-09-16T14:50:06.419149+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:50:06.419149+00:00,kai-scheduler,binder-869fc94c7-dc7lv,10.0,93323264
2026-09-16T14:50:06.419149+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,3.0,61865984
2026-09-16T14:50:06.419149+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,21.0,119537664
2026-09-16T14:50:06.419149+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:50:06.419149+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:50:06.419149+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:50:06.419149+00:00,kube-system,coredns-8db54c48d-jsq8b,4.0,27262976
2026-09-16T14:50:06.419149+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,39.0,31457280
2026-09-16T14:50:06.419149+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:50:06.419149+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,9.0,56623104
2026-09-16T14:50:06.419149+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:50:06.419149+00:00,kube-system,traefik-9bcdbbd9-gmgcc,5.0,57671680
2026-09-16T14:50:06.419149+00:00,pyroscope,pyroscope-0,6.0,74448896
2026-09-16T14:50:06.419149+00:00,pyroscope,pyroscope-alloy-0,16.0,146800640
2026-09-16T14:50:12.655462+00:00,grove-system,grove-operator-646f9c68-pfjvq,31.0,182452224
2026-09-16T14:50:12.655462+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:50:12.655462+00:00,kai-scheduler,binder-869fc94c7-dc7lv,1.0,93323264
2026-09-16T14:50:12.655462+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,3.0,61865984
2026-09-16T14:50:12.655462+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,9.0,125829120
2026-09-16T14:50:12.655462+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:50:12.655462+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:50:12.655462+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:50:12.655462+00:00,kube-system,coredns-8db54c48d-jsq8b,4.0,27262976
2026-09-16T14:50:12.655462+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,10.0,31457280
2026-09-16T14:50:12.655462+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:50:12.655462+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,6.0,56623104
2026-09-16T14:50:12.655462+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:50:12.655462+00:00,kube-system,traefik-9bcdbbd9-gmgcc,4.0,57671680
2026-09-16T14:50:12.655462+00:00,pyroscope,pyroscope-0,5.0,71303168
2026-09-16T14:50:12.655462+00:00,pyroscope,pyroscope-alloy-0,4.0,150994944
2026-09-16T14:50:18.899942+00:00,grove-system,grove-operator-646f9c68-pfjvq,31.0,182452224
2026-09-16T14:50:18.899942+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:50:18.899942+00:00,kai-scheduler,binder-869fc94c7-dc7lv,1.0,93323264
2026-09-16T14:50:18.899942+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,3.0,61865984
2026-09-16T14:50:18.899942+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,9.0,125829120
2026-09-16T14:50:18.899942+00:00,kai-scheduler,pod-grouper-65456f756-4l2jm,1.0,11534336
2026-09-16T14:50:18.899942+00:00,kai-scheduler,podgroup-controller-68f9cc8dbf-2qvq4,1.0,11534336
2026-09-16T14:50:18.899942+00:00,kai-scheduler,queue-controller-f86fcd76c-gllp2,1.0,13631488
2026-09-16T14:50:18.899942+00:00,kube-system,coredns-8db54c48d-jsq8b,4.0,27262976
2026-09-16T14:50:18.899942+00:00,kube-system,kwok-controller-5cf8c7c44b-x7xbp,10.0,31457280
2026-09-16T14:50:18.899942+00:00,kube-system,local-path-provisioner-5d9d9885bc-vskmj,1.0,15728640
2026-09-16T14:50:18.899942+00:00,kube-system,metrics-server-75dc6f8d87-8nrhd,6.0,56623104
2026-09-16T14:50:18.899942+00:00,kube-system,svclb-traefik-7411b517-6x8cv,0.0,0
2026-09-16T14:50:18.899942+00:00,kube-system,traefik-9bcdbbd9-gmgcc,4.0,57671680
2026-09-16T14:50:18.899942+00:00,pyroscope,pyroscope-0,5.0,71303168
2026-09-16T14:50:18.899942+00:00,pyroscope,pyroscope-alloy-0,4.0,150994944
2026-09-16T14:50:25.146249+00:00,grove-system,grove-operator-646f9c68-pfjvq,31.0,182452224
2026-09-16T14:50:25.146249+00:00,kai-scheduler,admission-86666f457d-sk7lz,1.0,15728640
2026-09-16T14:50:25.146249+00:00,kai-scheduler,binder-869fc94c7-dc7lv,1.0,93323264
2026-09-16T14:50:25.146249+00:00,kai-scheduler,kai-operator-69b5d7bcf7-qxvz5,3.0,61865984
2026-09-16T14:50:25.146249+00:00,kai-scheduler,kai-scheduler-default-7f5cd888f7-lh8cb,9.0,125829120
